frame_id,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,mfcc15_var,mfcc16_var,mfcc17_var,mfcc18_var,mfcc19_var,mfcc20_var,genre
qjZ3atC7.25,0.61288184,0.06483121,0.41838002,0.0024374858,4273.235035648689,193322.22049741383,4529.816667665915,60657.8662663787,9341.867670575692,600921.406237924,0.0660429021188699,0.0008282403683485,0.00064122205,0.021636942,127.8409090909091,14.791948,113.00266,-30.449568,42.645657,-27.015285,23.688278,-13.728359,13.6918745,-11.416425,12.668804,-0.4184358,17.218374,0.27452677,10.887843,-4.614532,9.138883,-2.6601417,11.728449,1.032798,9.712139,259.1412,96.725845,76.79866,53.26122,106.79706,62.101406,102.02916,94.963234,84.34408,62.348732,61.573746,32.13614,41.96259,42.779465,31.27688,33.587536,38.6247,37.0575,46.416294,42.682568,hardstyle
FFSzXWzA.43,0.5381654,0.064171344,0.2113246,0.0006003306,3030.789710483822,278130.6339405847,3464.699645742141,139067.64052938914,5920.092617270789,1526204.0698718675,0.0668789145788912,0.0004777555121317,-3.592417e-05,0.008141046,125.0,-60.160515,150.6842,-52.109142,36.15256,-14.58068,25.371973,-6.610567,18.95193,-0.7630415,13.339427,-5.3340387,9.002449,-3.6379066,9.276198,-2.9608047,7.1351323,0.004236364,8.747231,-1.6301104,6.546901,295.2078,211.10495,192.69437,227.74806,125.00537,70.188095,57.811188,69.720665,49.402985,37.538464,47.14071,34.13501,33.574158,31.800814,45.828007,35.437042,36.72514,25.871613,26.248709,18.82637,metal
jgoUJWCy.25,0.4938163,0.09529297,0.22915699,0.008449636,4233.633358324616,3561761.5160135063,4851.196971904632,777021.3682016463,9184.151785714286,16384259.496125877,0.0747663746002132,0.0031973599231038,-0.0004978124,0.015089304,125.0,-109.09413,112.00705,6.3120313,28.395555,-13.635957,32.97742,-15.070315,4.4935656,-5.687261,13.189962,-11.478298,9.410567,-9.653806,9.646037,-2.2554739,4.6701026,-4.1133304,9.533669,-2.9832766,9.176506,6009.694,1090.5156,539.16766,445.89172,492.8606,218.91858,255.86887,253.62158,117.01485,73.6286,88.35253,86.94478,98.96054,77.9434,55.197865,53.399372,68.359566,67.9986,71.377914,80.725746,reggaeton
XrxJynmK.41,0.6088001,0.06309709,0.23322113,0.004535999,1949.9178985589665,681461.4239143451,2823.1618243570097,415476.276046497,4694.796108742004,4725679.501005647,0.0231470299173774,0.000187148431582,-0.0001102822,0.0034701664,82.72058823529412,-163.08372,152.1179,-16.666418,66.93275,5.9588413,28.01736,7.2809725,7.835296,14.591944,-1.1049831,10.528301,-0.14257447,10.815757,2.4409027,2.8768969,4.447601,-0.44947174,4.35761,2.0421839,3.8157296,1305.8506,402.3646,190.59045,393.72046,227.06627,154.1788,113.984856,77.21491,45.072063,53.610233,40.7157,109.558975,49.73664,59.465343,32.037964,32.039368,25.316294,26.611607,34.102623,20.919718,rock
7QhmlW35.35,0.5704351,0.06004707,0.23598863,0.0032036875,5796.480277515896,522344.3437095349,5045.219082180636,103161.65522756944,11781.116737739872,963984.8153301892,0.1354496351945629,0.0022106316245485,2.8549313e-05,0.010508314,127.8409090909091,-24.547783,85.74693,-31.308256,41.78748,-30.92439,30.095083,-29.606901,22.546291,-11.085649,13.175966,-13.385469,18.21227,-13.035874,2.7964892,-10.093875,11.660976,-3.9948883,1.0140288,-4.375206,8.185903,686.456,418.91028,273.29858,134.42598,125.04759,112.14148,113.88643,123.80714,93.366005,102.981224,88.834145,83.60548,91.91914,111.6695,145.46019,127.497116,107.609085,89.12683,55.333866,111.21622,hardstyle
shYAefSy.11,0.5628886,0.064138845,0.2520567,0.0061545414,3191.773782584141,947341.6463903706,3810.556641227671,531468.7962859466,7354.177771855011,5280077.24571593,0.0458161896988272,0.0008215007969889,-1.5119521e-05,0.00787427,156.25,-83.74485,143.4386,-31.7148,40.345127,-25.228931,29.477358,-4.4793153,14.884341,0.63853204,15.232133,2.2365377,6.5087314,3.8119528,8.43831,4.2744718,0.30887082,4.7941833,2.5557067,1.5618933,3.4807765,1434.5348,499.08954,308.16702,131.63313,168.10211,144.22314,135.05006,87.149704,64.405556,81.30979,54.033627,43.710495,47.628963,48.635864,42.8739,57.44816,41.738964,50.400517,31.150415,33.5122,reggae
ogDbiZ51.26,0.3510263,0.09230053,0.15503974,0.004915205,3924.746657338281,2525326.6512863324,4422.371348282022,1925288.2571358767,8816.19802771855,19677633.766788486,0.0778792977078891,0.0012909655607598,-1.6790069e-05,0.0062566814,110.29411764705884,-107.89336,135.01205,-27.955923,27.663792,-7.514607,13.746656,-11.768222,19.882095,-10.98907,11.053088,-6.494533,13.22774,-8.871741,8.223009,-3.6282659,2.796992,-8.354756,2.8666587,-4.196441,1.189228,2477.0996,924.8633,485.13022,155.06685,165.67712,94.51011,76.564514,117.93643,93.50203,123.05552,100.3463,97.668396,59.623844,78.65155,58.762573,79.17671,59.53589,66.90149,55.248302,47.826244,rock
SiX2rN4H.31,0.54098916,0.084378764,0.26971328,0.030962653,3342.946989902676,1335594.7722199704,4010.8532260350826,325267.2496369872,7558.71868336887,5381388.406660194,0.0524584804770788,0.0017467171736742,0.00014317952,0.022594526,92.21311475409836,-127.59939,113.38551,-18.547842,42.77591,-11.3206625,15.437697,-12.910803,15.001835,-1.9938155,9.4239,-2.3900404,-6.9025126,6.0386577,6.9750953,-1.3084534,6.5997376,4.9418426,0.26813802,1.1477262,-1.7160584,4673.243,885.1858,455.87427,687.58624,327.48447,409.94983,210.94153,123.07171,167.36487,220.87123,143.30617,239.89995,152.33337,100.72683,117.95968,85.0282,92.828545,120.569405,65.978546,83.3124,reggaeton
6Oub3C1D.24,0.5796668,0.061676,0.11759216,0.0014043304,2321.701144628145,680698.390624947,2910.242762025064,349173.13109425374,4844.266391257996,4134957.052977928,0.0429468866604477,0.0005939195200331,9.885474e-06,0.0019326095,127.8409090909091,-180.84482,169.04001,-39.853283,51.86778,-3.3365045,35.37336,-3.0842915,10.579786,3.484154,3.1920822,3.0964365,-6.492018,7.880246,-3.7996604,1.4675024,-1.6785948,-0.8179342,-0.74100214,0.21309127,-2.6407678,3521.5125,552.11365,659.98413,392.61307,295.45627,109.40883,97.82107,55.122177,60.453358,44.194572,47.55791,31.69893,37.846077,31.92287,29.824242,27.680975,32.90437,33.012783,24.785955,28.553339,rock
RbakFtk4.1,0.48026848,0.08605359,0.009292879,1.0066854e-05,1234.2145505657272,53457.25519693833,2645.802139467945,57219.58654831313,1968.300239872068,518382.3114168535,0.0129076992270788,1.93638926246376e-05,5.2031453e-05,7.273924e-06,117.1875,-497.6981,176.93167,11.498823,35.811626,14.608499,20.650904,5.5994387,15.211535,2.5164251,2.5596406,-2.8143642,-3.8861597,-1.4013582,-7.25445,-1.5605401,-5.893237,-0.93681896,-5.099802,0.97188777,-0.03931648,460.99783,51.89944,190.27132,39.68649,43.11515,27.306967,24.568613,29.601515,23.517742,23.41554,21.130661,17.532606,16.53488,18.615015,18.61958,19.436972,16.555513,14.99305,16.863258,20.020063,hardstyle
WHXXbjp5.19,0.503298,0.09077177,0.13940635,0.014959866,3021.538414931165,3396741.104029042,3654.5079861096574,545813.0252607921,6471.298640724946,10199568.184392806,0.0566187616604477,0.0067226739629761,9.781916e-05,0.010611905,108.17307692307692,-225.84656,125.79911,-0.67848593,38.373684,5.764586,29.254572,-16.96198,6.0826674,-3.6130917,0.1599501,20.089912,1.2978191,-6.8536854,-0.19687569,4.5849347,-2.8584108,-5.6490827,0.9380186,-2.8684263,-1.7680401,4199.4966,1357.6151,626.2492,598.35443,403.48148,343.1877,244.55359,176.24072,146.1214,189.39262,254.26932,76.370026,158.18547,59.6507,55.201454,68.728966,44.745502,46.122677,80.919426,56.798492,pop
1qLHW2vq.16,0.5172782,0.091695346,0.4301981,0.01770802,2758.372251249546,1086597.7653261246,3149.787650841341,341595.5389250913,5906.999600213219,3965317.8047623,0.0477880547041577,0.0016198672038904,0.00016888423,0.031162055,125.0,-67.05498,148.28131,-45.93301,56.08411,-18.286192,22.2871,7.1911926,-2.3557813,4.5021257,6.472289,7.4267683,5.232832,1.437645,7.9865065,6.529868,3.86416,6.8488016,6.023818,3.4323,-0.7396071,2234.2732,936.1243,272.8556,423.39624,217.35814,199.22656,172.97934,160.96028,78.9762,79.644516,81.131935,53.99052,50.5448,83.440895,65.54824,51.3572,46.828407,47.53102,32.61167,28.46945,house
N062UYLH.20,0.51682615,0.09564222,0.2860443,0.012534518,3325.053106871761,2139977.463194425,3472.64607707424,917836.9159588624,6863.289578891258,8800581.779491948,0.0603167893789978,0.0018938430903091,-0.00014144741,0.010576225,148.02631578947367,-108.27965,122.42351,-42.859615,60.972523,8.058513,16.195572,6.3735943,21.642895,-17.748606,14.170181,14.700501,0.0853455,5.6252146,9.345541,-1.0619532,2.8279989,3.5392473,6.927933,2.6554902,-5.2907896,2618.288,1258.413,386.3406,266.0836,383.43536,259.99902,243.97241,155.52362,189.13467,175.10258,161.38776,162.9702,106.25481,51.95455,78.8734,64.669426,55.32648,43.463722,47.700443,38.541367,reggae
7m2JHmgB.25,0.39776328,0.09997125,0.3185702,0.018635107,3361.024056972996,2243043.3009952623,3814.503081860425,416173.2994480999,7560.467750533049,6470207.330100031,0.0648935151252665,0.0039320853667843,-9.0367415e-05,0.021489961,117.1875,-98.196846,124.45709,-17.718496,58.851955,-14.7378235,34.46728,-14.886534,10.172254,3.1695507,-0.053537853,12.258047,9.935193,-2.7961805,-1.8348266,-5.158757,-1.8944219,1.1900182,-5.7027574,-2.454,2.4917104,2515.4373,1234.1295,569.88684,247.14844,335.62027,154.54187,179.46867,155.64885,146.68587,217.2179,93.13638,73.42545,88.57016,78.22476,101.782684,86.8935,73.56211,107.61077,74.929756,66.03596,pop
HizQwKKS.110,0.7876424,0.017104382,1.3502014e-05,1.2858494e-13,10416.655437548545,25243.72791274245,6510.247620733537,4978.301262517962,18159.41497867804,39118.07292862427,0.3095276269323028,0.0002832745264223,7.2658657e-09,4.6367486e-11,125.0,-927.2394,10.3976345,-1.2352917,8.991776,-2.3465471,7.6981983,-1.9104236,7.1282516,-1.1885282,5.309989,-1.2051246,3.3481388,-1.3230174,2.3257751,-1.0566407,1.1394354,-1.09121,0.77038366,-0.9958318,0.5890504,17.276182,14.753048,12.802024,11.551285,13.289949,11.729571,11.29427,11.764043,14.563591,13.368497,12.544645,13.095976,14.702298,14.456966,11.9077015,12.7951565,13.081569,13.517212,14.53925,14.266183,rock
d98XdXWt.18,0.57110095,0.06656762,0.3166883,0.0026001045,3843.244170424012,354216.4306891851,4194.229110552637,231680.57415891,8448.494136460555,2092228.834120736,0.069269306369936,0.0003956707639859,-7.072172e-05,0.012326785,117.1875,-23.760427,120.74665,-38.909405,52.292206,-6.8484397,35.703857,-12.791967,23.558023,-6.061277,11.695312,0.79594386,13.996689,-1.8485305,8.023793,-4.5320387,5.256025,-3.6617138,6.2799497,-1.5700707,1.3322864,311.6456,238.64375,157.05031,100.88957,105.91037,69.30259,51.698162,36.090336,38.524235,53.802933,67.923965,48.786858,46.860878,39.479546,40.94063,38.01276,37.897064,26.57319,36.532646,31.274715,metal
KX2BFdam.6,0.46235654,0.09505185,0.08994381,0.006169332,3209.902150217312,1093268.630968892,2943.6811016064867,176970.1495357568,5809.001865671642,2963813.3060999312,0.085879197761194,0.0023095436510159,0.00010721434,0.008171835,122.28260869565216,-220.19167,115.36437,-66.23538,36.74566,-9.758004,6.6101685,-4.803284,3.9154646,3.031112,-3.621667,6.9082985,5.5013175,3.4149225,0.88681245,9.644586,8.0797825,10.42524,12.692063,14.321575,10.071671,4091.2034,1159.0328,394.77524,301.84872,310.5098,180.17427,178.72356,233.5683,176.71983,74.81688,58.36891,82.34941,73.376595,88.89032,58.69098,81.390564,61.14216,140.09958,109.6617,55.863834,house
jj6NkRfx.47,0.30661744,0.11339911,0.00033977782,2.7747788e-07,3193.0562148374534,9742690.45210919,3211.157317763233,7754249.60850835,6814.515591684435,41445678.42235652,0.0511498034381663,0.0033291279897027,3.3632702e-07,1.2138732e-07,102.27272727272728,-833.1102,55.051254,0.37153468,21.54176,0.068469346,10.372343,-4.1618123,3.1000993,-6.424895,4.2136636,-2.3858986,2.7911057,-3.5599644,2.7216506,-1.6973789,0.7114799,-2.1637788,2.6018908,-2.4444258,-0.97074944,32370.604,3044.4744,247.78069,553.378,72.978775,161.14111,108.104576,68.78098,90.56953,49.19063,59.56528,35.1956,36.816322,30.200663,37.875324,28.375118,27.540522,33.87499,23.910616,21.097563,reggae
aFLs8SzN.3,0.5571824,0.07980017,0.069251955,0.00058584614,2233.668217364909,826133.2429297935,3382.035041340041,368019.366228838,4512.743203624734,5238199.677034367,0.0271188699360341,0.0002732045717869,-2.6764954e-05,0.0005295398,130.8139534883721,-274.92432,150.73027,-14.768963,40.8335,7.960794,34.525116,1.1384361,12.463679,-3.2132432,18.83123,1.743423,12.313252,7.0695314,7.597819,1.9696348,1.8269699,2.2070575,1.091741,-0.49295777,0.78124744,3268.174,974.5436,380.22195,538.20825,434.05093,172.39607,128.32825,187.77266,103.117165,66.651,77.92161,99.89707,73.413666,77.64326,101.86462,42.76827,49.263977,42.57204,36.29311,41.25497,hiphop
8HIEl7NG.41,0.41902673,0.098721825,0.03461049,0.0001049028,2842.8202595451967,424453.6209035392,2859.8052720495707,129008.03786674509,5483.975213219616,1969923.4330043525,0.0657441031449893,0.001011890915249,2.7731119e-06,0.00018755015,127.8409090909091,-291.98068,159.09698,-76.81726,51.421055,-20.51002,27.99767,-8.287891,10.732535,3.1845183,-2.2259343,8.573198,-13.039296,9.678471,-6.680533,12.556789,1.5181348,1.2308973,2.7791982,-4.770716,2.707481,1309.9827,767.8599,410.07663,597.2712,165.08543,91.1397,218.91318,113.692696,132.8841,75.201,54.007263,107.75971,131.03716,36.101162,57.71934,84.207214,56.966393,42.53675,38.856266,28.118753,gabber
pcNuN7cx.55,0.4104165,0.11365219,0.07542738,0.011198241,3372.0936504609253,1487789.7573741004,2852.406517744941,295912.63337532606,6113.439498933902,3124433.2524696854,0.104963810967484,0.0034885769735052,1.0592488e-06,0.007924059,90.7258064516129,-297.09967,82.93837,-33.891327,48.1236,22.800198,15.063186,18.974918,8.862737,7.7895184,2.8713186,1.0884973,8.268121,10.081672,1.1589153,-1.9910517,4.235724,9.626724,-3.2921734,-7.868193,0.17248903,11242.758,1683.8926,925.0689,544.2287,365.5527,119.822914,83.4498,78.42186,70.10978,35.586353,43.970932,47.40057,50.82551,46.60473,51.051434,34.378845,34.112244,21.38741,32.27668,23.44797,hiphop
BbIGC1I2.39,0.42130437,0.08354699,0.27553743,0.0014536218,4592.400033994754,658211.7582708029,4830.410543907147,146487.51592360958,10140.391791044776,2065396.5778264028,0.0974553154984008,0.0010439803492667,0.00012373958,0.012645433,125.0,-4.1407394,114.419624,-25.919014,30.36756,-23.392252,28.889126,-19.190378,16.596924,-13.36338,11.258094,-11.505912,13.853955,-6.073009,16.188612,-5.8565454,9.266911,-11.623294,7.799238,-6.4047666,8.880585,374.06125,297.45624,174.37186,114.70487,78.49016,58.499012,34.89004,39.21237,29.502682,58.87381,46.456837,55.57505,67.36965,40.95419,38.016182,27.533155,41.920506,55.768345,48.198444,30.6298,hardstyle
aZhgomnL.0,0.4068168,0.10403527,0.15499939,0.008995489,2398.863406578729,1629977.549487146,2852.65160519832,873281.9809870388,5060.251199360341,9739596.192021148,0.0530331739738806,0.0015779921104325,2.4197252e-05,0.004087125,156.25,-216.09818,142.77592,-20.902298,42.177097,-33.788136,18.318056,-4.1164627,0.7124734,0.60005313,3.4444246,5.113083,5.1509495,0.873777,-2.7278395,0.9452334,-6.002739,-4.6895022,-2.822908,3.5933642,-0.4720282,28475.309,2534.3774,740.52625,1543.2264,525.54047,921.74695,304.48508,178.32759,173.07523,56.369637,154.99138,224.80563,141.84918,70.610535,170.42664,179.92624,105.495705,66.96109,38.618805,36.58827,techno
iizb2rXx.28,0.39825347,0.076329894,0.12780033,0.000364691,2893.9413016319345,121749.62653870054,2795.815006738208,66563.7883052582,5183.13566098081,640703.0361836515,0.0866017290778251,0.0002249970376849,4.838845e-06,0.0015681727,125.0,-131.11475,150.04294,-95.538216,12.562821,-38.93989,0.9840122,-26.277847,-13.401278,-21.047071,-10.74796,-23.18954,-6.132998,-10.47797,-7.587113,-10.683688,-10.1628065,-4.9684715,-7.1720333,-12.206692,-6.799661,129.14084,265.49637,135.1188,114.89792,178.95016,84.99835,68.26708,30.276768,26.390085,40.02852,48.029926,106.25731,50.12995,46.57013,55.966473,61.96881,65.41304,47.363777,56.334183,52.527706,house
Dy6gZS2j.12,0.56909895,0.06592493,0.49763647,0.05612159,4133.599244532127,784684.7342276967,4363.438818110256,508702.3425939736,8922.591284648188,3481861.3741381285,0.0593079524253731,0.0011951219791618,-0.00058011926,0.031924278,181.4516129032258,6.2250924,112.30215,-30.455778,40.696804,-16.35535,25.247921,-4.6691775,13.5415125,3.7598827,6.8682704,1.4170693,2.1823792,1.8327576,6.4277906,4.062547,8.179482,3.6710095,5.051376,-0.45576832,3.051244,5545.029,538.8032,360.82855,242.87294,179.90836,107.242805,77.49585,86.16803,58.660164,45.685905,33.468925,34.073902,31.091412,54.70003,47.179405,66.08244,34.33186,31.783531,28.171972,27.349373,gabber
6khgTMwe.27,0.49600768,0.07642868,0.32025054,0.007915606,4281.637824291664,834447.5191645958,4446.781405074727,293986.35075126844,9224.180437100213,2773761.20739781,0.0861134478278251,0.0013958833885322,-9.9149365e-05,0.01965771,130.8139534883721,-14.309107,114.452835,-30.88988,42.428997,-17.860325,33.853058,-10.737414,19.725647,-3.1556869,16.40591,-2.5709033,12.695733,-5.395149,7.816894,-4.809032,7.504847,-4.2694864,9.944509,-5.3852634,4.840322,677.9355,372.6241,191.17758,116.32806,121.54093,57.61749,56.806717,62.827366,39.927654,45.294476,37.14811,42.699844,37.829998,60.61799,40.151756,40.746655,41.657867,32.518467,30.310926,33.438046,pop
IEpnq7S7.34,0.4325592,0.07857534,0.054427978,0.0006783106,1823.7928679049023,192939.03409569385,2611.404524156683,197852.66761420737,3643.9065831556495,1257307.8539881783,0.0341453308235607,0.0001338085782748,-1.4001263e-06,0.00024762942,117.1875,-266.55673,176.01663,-25.068266,37.059258,-2.8857884,18.098093,-3.5893502,2.2231002,-5.1858377,-6.612639,-6.7892647,-9.496986,-1.0832895,-7.454244,-1.533764,-4.270909,-2.902042,-6.819094,-4.190771,-1.9771264,3688.948,381.25266,208.03899,226.08818,87.00153,81.461685,57.127075,46.99165,47.570114,32.37402,22.497656,22.7819,29.322397,28.037012,30.156828,29.47505,25.542522,24.887863,34.274963,32.01662,reggae
gokUidZw.30,0.50414205,0.07577595,0.08439742,0.00021520443,3805.745016236028,388874.2652225055,3526.054665082078,184612.58903835723,7280.467084221748,1629683.4774030254,0.0988941314632196,0.0008682242179524,1.9013405e-05,0.0010983637,144.23076923076923,-140.0937,123.16134,-69.31773,52.277695,-8.577535,26.964235,-10.431372,22.985558,-7.052118,11.708044,3.5729706,13.794078,-1.5531806,12.906046,0.68600893,6.868313,-7.710063,1.8984203,-2.8597598,-4.0687814,1159.0378,381.93396,106.76381,63.16164,201.64432,72.63818,85.28152,69.044655,69.63787,32.97387,40.87301,41.023155,48.609642,36.315823,34.39879,31.712809,28.67532,32.97869,29.20701,27.862213,metal
FoqEVupI.16,0.412944,0.07276851,0.2807688,0.0020537225,3098.6463754205884,616674.1374136392,4039.39510809756,354240.5808922725,6926.955623667377,5571384.929658872,0.05220444929371,0.0002618377846625,4.160786e-05,0.009055985,156.25,-51.448433,152.0445,-22.792711,22.380985,-26.104332,23.14781,-19.866034,23.930672,-4.3520136,9.000315,-2.2130537,12.811281,-10.248765,11.555036,-5.7314835,11.363695,1.191457,12.056361,-1.5442314,9.15326,1112.4512,364.237,90.122314,65.665016,66.0517,66.81215,87.899734,38.980988,45.16198,51.677006,57.035046,50.971382,48.18449,38.12863,35.79241,53.23651,35.258846,38.64897,37.715336,49.287014,hardstyle
S6WH6Idr.5,0.5720216,0.08618254,0.33057198,0.019878898,3174.3194997642354,1495151.1380955728,3650.138486737775,385305.25687543646,7232.392723880597,6094872.943540808,0.0480285514392324,0.0013524069610846,0.0001894404,0.012392896,156.25,-94.986244,129.6385,-32.21769,48.818108,-27.50215,26.530317,-12.870408,14.351524,4.1224675,-5.1550965,5.72921,2.0098612,2.1735005,0.8718724,5.389934,-2.4778705,0.8724641,-1.5610883,0.13139594,-1.055919,3974.6863,811.1274,416.40033,584.3018,550.4538,449.9259,255.14737,170.29704,142.03209,295.2231,166.29471,87.44143,115.82151,72.85819,57.905067,96.65314,83.43559,51.874905,54.77586,69.44517,techno
EQIX8Waz.12,0.58715874,0.056736387,0.38750532,0.0043676444,6049.674168494929,475961.2864395825,5588.28720558673,264834.36511263234,12955.640325159917,1881679.3001799183,0.1167960421108742,0.0010308042816187,0.00035656485,0.019038895,119.6808510638298,34.676907,85.14459,-11.701938,27.211443,-21.322489,20.318853,-19.564108,21.378958,-4.6833887,15.613132,-4.279168,11.969202,2.0515327,13.753402,3.3798172,12.031201,1.4656672,7.19497,-1.4809508,2.4680572,523.72736,112.97926,312.31418,70.51626,111.72435,53.13961,46.05378,47.28999,68.03891,33.51842,43.054794,45.179714,40.17365,56.510147,42.612114,46.75762,34.557903,41.964985,43.986862,26.689005,hardstyle
